Hotel ID,Place Name,lat,long,distance,Rating,Number of Ratings,Place Type,Hotel Name,Hotel Address
3585,Student Union Parking Garage,36.119999299999996,-97.0685836,1609.1671268570083,N/A,N/A,"parking,university,point_of_interest,establishment",Fairfield Inn & Suites Stillwater,418 E Hall of Fame Avenue Stillwater
3585,"City of Stillwater, Stillwater Regional Airport",36.1578398,-97.0838743,4350.860821866314,4.2,131,"airport,point_of_interest,establishment",Fairfield Inn & Suites Stillwater,418 E Hall of Fame Avenue Stillwater
3585,Spears School of Business,36.122661099999995,-97.06741919999999,1380.5769192693558,4.5,22,"university,school,point_of_interest,establishment",Fairfield Inn & Suites Stillwater,418 E Hall of Fame Avenue Stillwater
3585,Home2 Suites by Hilton Stillwater,36.127666,-97.05585029999999,232.6878066504851,4.3,533,"hotel,extended_stay_hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Stillwater,418 E Hall of Fame Avenue Stillwater
3585,Best Western Plus Cimarron Hotel & Suites,36.1257624,-97.0599122,627.5599326430988,4.3,546,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Stillwater,418 E Hall of Fame Avenue Stillwater
3585,Payne County Expo Center,36.118403199999996,-96.99881970000001,4994.022614563168,4.4,12,"point_of_interest,local_government_office,establishment",Fairfield Inn & Suites Stillwater,418 E Hall of Fame Avenue Stillwater
3585,SpringHill Suites Stillwater,36.1190942,-97.1171298,5811.787223571568,4.2,146,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Stillwater,418 E Hall of Fame Avenue Stillwater
3585,The Atherton Hotel at Oklahoma State University,36.1204495,-97.06879670000001,1600.4255800040282,4.7,214,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Stillwater,418 E Hall of Fame Avenue Stillwater
3585,Hampton Inn & Suites Stillwater,36.1265405,-97.0495425,351.34329011255676,4.5,414,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Stillwater,418 E Hall of Fame Avenue Stillwater
3585,"Holiday Inn & Suites Stillwater - University West, an IHG Hotel",36.113634,-97.1222291,6383.424268776843,3.9,423,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Fairfield Inn & Suites Stillwater,418 E Hall of Fame Avenue Stillwater
3585,Wyndham Garden Stillwater,36.1315636,-97.05009629999999,533.4574672986334,3.7,758,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Stillwater,418 E Hall of Fame Avenue Stillwater
3585,Residence Inn Stillwater,36.112522299999995,-97.1169788,5960.317541235503,4.4,346,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Stillwater,418 E Hall of Fame Avenue Stillwater
3585,Legacy Hall,36.1240089,-97.07225539999999,1749.2317845085304,4.3,4,"university,point_of_interest,establishment",Fairfield Inn & Suites Stillwater,418 E Hall of Fame Avenue Stillwater
3585,O’Brate Stadium,36.131061599999995,-97.06874529999999,1445.22515213846,4.9,160,"stadium,sports_complex,event_venue,point_of_interest,establishment",Fairfield Inn & Suites Stillwater,418 E Hall of Fame Avenue Stillwater
3585,Oklahoma State University Athletic Ticket Office,36.126956299999996,-97.06218179999999,803.0034794467598,4.8,6,"stadium,sports_complex,event_venue,point_of_interest,store,establishment",Fairfield Inn & Suites Stillwater,418 E Hall of Fame Avenue Stillwater
3585,United States Postal Service,36.1134001,-97.0569798,1603.651859394198,2.6,92,"post_office,finance,point_of_interest,local_government_office,establishment",Fairfield Inn & Suites Stillwater,418 E Hall of Fame Avenue Stillwater
3586,Busch Gardens Tampa Bay,28.037066,-82.4194607,7002.270554338759,4.5,88220,"tourist_attraction,amusement_park,amusement_center,point_of_interest,establishment",Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3586,Seminole Hard Rock Hotel & Casino Tampa,27.992880399999997,-82.37204849999999,8481.525653998897,4.3,52737,"hotel,tourist_attraction,lodging,casino,point_of_interest,establishment",Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3586,University of South Florida,28.0587031,-82.41385389999999,5642.158095472231,4.5,1250,"university,point_of_interest,establishment",Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3586,Adventure Island,28.0417018,-82.4130318,6200.874882576321,4.2,12521,"tourist_attraction,amusement_park,point_of_interest,establishment",Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3586,AdventHealth Tampa,28.0717058,-82.4232497,6480.110641331397,4.0,4290,"hospital,point_of_interest,health,establishment",Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3586,Yuengling Center,28.059207599999997,-82.4065387,4926.908196775066,4.5,3902,"stadium,event_venue,sports_complex,point_of_interest,establishment",Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3586,James A. Haley Veterans' Hospital,28.0644878,-82.42916489999999,7058.982747762238,3.5,146,"hospital,local_government_office,point_of_interest,health,establishment",Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3586,University Mall,28.0566249,-82.4339742,7626.4840123468675,3.7,9830,"shopping_mall,point_of_interest,establishment",Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3586,Museum of Science & Industry,28.0532786,-82.40472,4930.95735253573,3.9,4713,"tourist_attraction,museum,point_of_interest,establishment",Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3586,Lettuce Lake Park,28.073871,-82.3753763,1885.0591667722988,4.7,5653,"park,tourist_attraction,point_of_interest,establishment",Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3586,"Moffitt USF Magnolia Campus- 12902 USF Magnolia drive Tampa, Fl Gold Valet",28.0650561,-82.42173389999999,6327.489524255088,4.7,76,"university,point_of_interest,establishment",Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3586,Embassy Suites by Hilton Tampa USF Near Busch Gardens,28.0555468,-82.4171533,6031.807310792132,3.9,2911,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3586,USF - University of South Florida | Office of Financial Aid,28.062569399999997,-82.4125715,5453.893123419494,2.3,119,"university,point_of_interest,establishment",Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3586,Hillsborough County Tax Collector,28.044370999999998,-82.42430399999999,7079.119881207568,4.8,3806,"accounting,local_government_office,finance,point_of_interest,establishment",Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3586,Hilton Garden Inn Tampa North,28.066172299999998,-82.3592529,280.50311658633115,3.9,1546,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3586,Islamic Society of Tampa Bay,28.0115311,-82.3740528,6494.484105915069,4.8,722,"mosque,place_of_worship,point_of_interest,establishment",Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3586,Hyatt Place Tampa/Busch Gardens,28.052321199999998,-82.4277723,7129.308477768312,4.1,1470,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3586,Department of Motor Vehicles,28.044219899999998,-82.4238135,7040.770039521451,4.2,414,"local_government_office,point_of_interest,establishment",Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3586,Urban Air Trampoline and Adventure Park,28.1173064,-82.3743243,5725.788450584996,4.0,827,"amusement_park,amusement_center,playground,sports_complex,point_of_interest,establishment",Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3586,Hilton Garden Inn Tampa East/Brandon,27.9832979,-82.3293597,9815.116688818509,4.0,1350,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Tampa North,12260 Morris Bridge Road Temple Terrace
3587,Baylor Scott & White Medical Center — Temple,31.0779405,-97.3640532,598.4405344911299,3.2,849,"hospital,health,point_of_interest,establishment",Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3587,V.A. HOSPITAL,31.076337300000002,-97.3471981,2108.0039083676816,3.0,288,"hospital,health,point_of_interest,establishment",Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3587,University of Mary Hardin-Baylor,31.070358,-97.4671645,9337.162241219854,4.6,216,"university,point_of_interest,establishment",Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3587,Hilton Garden Inn Temple Medical Center,31.078105599999994,-97.3679423,373.73495403968457,4.3,946,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3587,Temple College,31.071874,-97.3515972,1717.634298510457,4.4,149,"university,point_of_interest,establishment",Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3587,Temple Mall,31.0707311,-97.3661118,556.7871119263064,3.6,3435,"shopping_mall,point_of_interest,establishment",Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3587,Baylor Scott & White McLane Children's Medical Center - Temple,31.07263,-97.3751702,617.7968513478255,3.1,62,"hospital,health,point_of_interest,establishment",Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3587,Scott and White Memorial Hospital - Plastic Surgery,31.075968,-97.364547,464.23747010004115,4.4,233,"hospital,health,point_of_interest,establishment",Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3587,Hindu Temple of Central Texas,31.075758699999998,-97.40083609999999,3007.3970388093417,4.7,402,"hindu_temple,tourist_attraction,place_of_worship,point_of_interest,establishment",Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3587,Summer Fun Water Park,31.0666988,-97.44328379999999,7108.334989632232,4.3,1404,"tourist_attraction,amusement_park,point_of_interest,establishment",Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3587,United States Postal Service,31.1009365,-97.33942019999999,4053.9577355406623,2.2,217,"post_office,finance,point_of_interest,local_government_office,establishment",Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3587,Baylor Scott & White Grobowsky Surgical Center,31.077168399999994,-97.3632413,625.4040468491839,4.3,10,"hospital,health,point_of_interest,establishment",Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3587,Social Security Administration,31.101840499999998,-97.3390086,4153.316035654109,2.3,315,"point_of_interest,local_government_office,establishment",Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3587,Texas Department of Public Safety,31.071372,-97.42471859999999,5295.56834504532,3.0,504,"point_of_interest,local_government_office,establishment",Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3587,Hampton Inn Temple,31.0910618,-97.389826,2653.916318474044,4.5,599,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3587,"Holiday Inn Temple-Belton, an IHG Hotel",31.083104199999998,-97.4073118,3734.540357256391,4.2,628,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3587,Home2 Suites by Hilton Temple,31.0805225,-97.3670425,655.7017581535707,4.2,389,"hotel,extended_stay_hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3587,"Holiday Inn Express & Suites Temple - Medical Center Area, an IHG Hotel",31.077108600000003,-97.3715271,322.59031604537654,4.3,441,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3587,Residence Inn Temple,31.0870409,-97.3952619,2816.942783590379,4.2,544,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3587,Baylor Scott & White Continuing Care Hospital - Temple,31.118178999999998,-97.3991992,5588.592500472491,3.5,46,"hospital,health,point_of_interest,establishment",Fairfield Inn & Suites Temple Belton,1402 SW H.K. Dodgen Loop Temple
3588,The Shops at Terrell,32.7027298,-96.28295089999999,3847.806586462237,4.3,3993,"shopping_mall,point_of_interest,establishment",Fairfield Inn & Suites Terrell,351 Market Center Terrell
3588,Silver Saloon,32.6983947,-96.2747421,4752.825303996574,4.2,584,"night_club,event_venue,point_of_interest,establishment",Fairfield Inn & Suites Terrell,351 Market Center Terrell
3588,Texas Department of Public Safety,32.7250862,-96.31586050000001,745.8995438833281,3.5,508,"local_government_office,point_of_interest,establishment",Fairfield Inn & Suites Terrell,351 Market Center Terrell
3588,Terrell State Hospital,32.7418151,-96.26456309999999,5708.639911352838,2.7,76,"hospital,health,point_of_interest,establishment",Fairfield Inn & Suites Terrell,351 Market Center Terrell
3588,Fairfield Inn & Suites Terrell,32.7190029,-96.3192552,1.5987672954879228,4.3,490,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Terrell,351 Market Center Terrell
3588,Tru by Hilton Terrell,32.7183761,-96.319626,79.24471448943802,4.3,471,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Terrell,351 Market Center Terrell
3588,"Holiday Inn Express & Suites Terrell, an IHG Hotel",32.699774999999995,-96.2775327,4450.060668161709,4.0,501,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Fairfield Inn & Suites Terrell,351 Market Center Terrell
3588,La Quinta Inn & Suites by Wyndham Terrell,32.71772,-96.3198699,155.13138211440344,4.4,296,"hotel,motel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Terrell,351 Market Center Terrell
3588,Ben Gill Park,32.7421395,-96.29735699999999,3286.9995838332616,4.4,706,"park,tourist_attraction,point_of_interest,establishment",Fairfield Inn & Suites Terrell,351 Market Center Terrell
3588,United States Postal Service,32.719805,-96.2798265,3688.3378006554276,2.1,121,"post_office,local_government_office,finance,point_of_interest,establishment",Fairfield Inn & Suites Terrell,351 Market Center Terrell
3588,Thrillvania Haunted House Park,32.686477599999996,-96.246849,7679.109680827734,4.1,624,"amusement_park,amusement_center,event_venue,point_of_interest,establishment",Fairfield Inn & Suites Terrell,351 Market Center Terrell
3588,Saint Martin of Tours Catholic Church,32.697074,-96.40088019999999,8018.459778696819,4.5,85,"church,place_of_worship,point_of_interest,establishment",Fairfield Inn & Suites Terrell,351 Market Center Terrell
3588,Trinity Valley Community College,32.6919688,-96.2497085,7167.156619557595,4.1,45,"university,point_of_interest,establishment",Fairfield Inn & Suites Terrell,351 Market Center Terrell
3588,SureStay by Best Western Terrell,32.698904399999996,-96.27365569999999,4815.5305377756285,3.8,358,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Terrell,351 Market Center Terrell
3588,"Motel 6 Terrell, TX",32.7037726,-96.2778242,4229.217132631111,3.2,609,"motel,hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Terrell,351 Market Center Terrell
3588,Quality Inn & Suites Terrell,32.704035,-96.27870500000002,4142.022502922668,3.8,455,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Terrell,351 Market Center Terrell
3588,Red Roof Inn Terrell,32.7041008,-96.2769733,4288.028188082513,3.9,129,"hotel,motel,extended_stay_hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Terrell,351 Market Center Terrell
3588,Outlaws Saloon,32.6804215,-96.4153039,9960.458406410395,4.5,358,"bar,night_club,event_venue,sports_complex,point_of_interest,establishment",Fairfield Inn & Suites Terrell,351 Market Center Terrell
3588,Southwestern Christian College,32.735343,-96.2860611,3596.014391408009,3.7,28,"university,point_of_interest,establishment",Fairfield Inn & Suites Terrell,351 Market Center Terrell
